"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT05","WT11"
"USC00081306","CAPE FLORIDA, FL US","1998-06-07",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-08",,,"0.34","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-09",,,"0.87","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-10",,,"0.08","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-11",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-12",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-13",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-14",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-15",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-16",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-17",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-18",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-19",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-20",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-21",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-22",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-23",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-24",,,"0.06","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-25",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-26",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-27",,,"0.26","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-28",,,"2.31","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-29",,,"0.02","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-06-30",,,"0.12","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-01",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-02",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-03",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-04",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-05",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-06",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-07",,,"0.32","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-08",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-09",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-10",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-11",,,"0.41","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-12",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-13",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-14",,,"0.04","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-15",,,"0.48","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-16",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-17",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-18",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-19",,,"0.03","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-20",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-21",,,"0.38","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-22",,,"0.56","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-23",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-24",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-25",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-26",,,"0.02","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-27",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-28",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-29",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-30",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-07-31",,,"0.10","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-01",,,"0.11","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-02",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-03",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-04",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-05",,,"0.75","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-06",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-07",,,"0.04","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-08",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-09",,,"0.04","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-10",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-11",,,"0.12","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-12",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-13",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-14",,,"0.42","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-15",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-16",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-17",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-18",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-19",,,"0.43","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-20",,,"0.05","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-21",,,"0.48","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-22",,,"0.30","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-23",,,"0.03","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-24",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-25",,,"0.02","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-26",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-27",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-28",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-29",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-30",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-08-31",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-01",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-02",,,"0.23","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-03",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-04",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-05",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-06",,,"0.13","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-07",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-08",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-09",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-10",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-11",,,"0.22","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-12",,,"0.02","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-13",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-14",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-15",,,"0.42","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-16",,,"1.97","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-17",,,"1.13","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-18",,,"1.75","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-19",,,"0.67","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-20",,,"0.03","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-21",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-22",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-23",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-24",,,,"0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-25",,,,"0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-26",,,,"0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-27","    4","0.95",,"0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-28",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-29",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-09-30",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-01",,,"0.01","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-02",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-03",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-04",,,"0.88","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-05",,,"0.01","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-06",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-07",,,"0.11","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-08",,,"0.01","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-09",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-10",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-11",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-12",,,"0.54","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-13",,,"1.10","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-14",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-15",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-16",,,"0.08","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-17",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-18",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-19",,,"0.02","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-20",,,"0.28","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-21",,,"0.23","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-22",,,"0.01","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-23",,,"1.07","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-24",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-25",,,"0.00","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-26",,,"0.18","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-27",,,"0.01","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-28",,,,"0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-29",,,,"0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-30","    3","0.18",,"0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-10-31",,,"0.01","0.0",,,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-01",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-02",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-03",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-04",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-05",,,"3.74","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-06",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-07",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-08",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-09",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-10",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-11",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-12",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-13",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-14",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-15",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-16",,,"0.05","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-17",,,"0.94","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-18",,,"0.43","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-19",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-20",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-21",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-22",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-23",,,"0.05","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-24",,,"0.09","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-25",,,"0.71","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-26",,,"0.18","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-27",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-28",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-29",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-11-30",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-01",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-02",,,"0.02","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-03",,,"0.02","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-04",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-05",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-06",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-07",,,"0.08","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-08",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-09",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-10",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-11",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-12",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-13",,,"0.02","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-14",,,"0.05","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-15",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-16",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-17",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-18",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-19",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-20",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-21",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-22",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-23",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-24",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-25",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-26",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-27",,,,"0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-28","    2","0.22",,"0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-29",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-30",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1998-12-31",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-01",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-02",,,"0.02","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-03",,,"0.62","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-04",,,"0.03","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-05",,,"0.72","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-06",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-07",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-08",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-09",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-10",,,"0.65","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-11",,,"0.11","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-12",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-13",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-14",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-15",,,"0.02","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-16",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-17",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-18",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-19",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-20",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-21",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-22",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-23",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-24",,,"5.82","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-25",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-26",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-27",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-28",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-29",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-30",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-01-31",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-01",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-02",,,"0.01","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-03",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-04",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-05",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-06",,,"0.26","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-07",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-08",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-09",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-10",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-11",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-12",,,"0.10","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-13",,,"0.04","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-14",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-15",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-16",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-17",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-18",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-19",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-20",,,"0.07","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-21",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-22",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-23",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-24",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-25",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-26",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-27",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-02-28",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-01",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-02",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-03",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-04",,,"0.07","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-05",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-06",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-07",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-08",,,"0.03","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-09",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-10",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-11",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-12",,,"0.00","0.0","0.0",,,,,,
"USC00081306","CAPE FLORIDA, FL US","1999-03-13",,,"0.00","0.0","0.0",,,,,,
